filename,style,color_palette,materials,lighting,mood,objects,layout,summary,style_group,mood_group,lighting_group,room_type,is_bedroom
asian_845.jpg,Minimalist,"black, white, gray","wood, metal, fabric",ambient light with recessed and floor lamps providing accent lighting.,"modern, clean, and sleek","bed, nightstand, lamp, window, wall art","room is designed around a central bed, flanked by nightstands with lamps and wall art.","The room features minimalist design elements with a black, white, and gray color scheme. The space has modern furniture including a bed, nightstands, lamp, window, and wall art. The lighting is both ambient and accent, providing warmth to the otherwise stark decor.",Minimalist,Modern/Sophisticated,Recessed,Bedroom,TRUE
asian_846.jpg,Modern Minimalist,"gray, white, blue","oak wood, linen, steel",natural soft light from large windows,calm and airy,"bed, sofa, coffee table, plant, floor lamp",open space with central seating area,"This is a well-lit, modern bedroom with minimal decor. It features a large bed in the center, flanked by two nightstands. There is a sofa for seating near the windows that allow natural light to pour into the room. The wood floor and oak headboard add warmth to the space.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
asian_85.jpg,Modern,"beige, red, white","fabric, wood, metal",natural soft light from large windows,bright and energetic,"sofa, coffee table, lamp, plant, bed",open space with central seating area around a fireplace,"This is a spacious modern bedroom that features a bright red bed as the centerpiece. The room has natural light from large windows and is furnished with wood elements, white fabric accents, and red decorative touches.",Modern,Bright/Airy,Natural (Window),Bedroom,TRUE
asian_856.jpg,Indian Traditional,"orange, blue, yellow","wood, brass, clay",natural and warm light from the sun through the windows,rich and vibrant,"couch, pillows, table, plant, statue",open space with seating areas,"This traditional Indian room features a colorful couch adorned with pillows, a wooden table, and decorative elements like plants and statues. The orange and blue palette is complemented by the natural light that fills the space.",Asian/Zen,Energetic/Vibrant,Natural (Window),Bedroom,TRUE
asian_871.jpg,Modern Minimalist,"white, beige, light wood","wood, linen, leather",natural soft light from large windows,calm and serene,"bed, nightstand, lamp, painting",open space with central seating area around bed,"This image shows a modern minimalist bedroom featuring a large bed against a white wall. The color palette is soft and natural, with the room decorated primarily in white linen and light wood tones. A painting of pink flowers adds a pop of color to the space. The room benefits from ample natural light streaming through windows. The furniture includes a bed, nightstands with lamps on top, and a rug for warmth and texture.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
asian_875.jpg,Modern Minimalist,"white, black, gold accents","wooden floor, linen upholstery, glass tabletops",dimmable recessed lighting with soft glow from wall sconces and bedside lamps,serene and luxurious,"king-size bed, black headboard, accent pillows, sleek black nightstands, floor lamp","bedroom with large window for natural light, en suite bathroom","A spacious and stylish modern bedroom suite featuring a king-size bed, en suite bathroom, and tasteful color scheme.",Minimalist,Calm/Serene,Recessed,Bedroom,TRUE
asian_884.jpg,Scandinavian,"white, gray, blue","wood, fabric, metal",bright and airy,calm and relaxing,"bed, chair, table, storage bench, rug",simple and clean with a focus on functionality,"This is a minimalist bedroom that features a large bed for comfort, a storage bench under the window for practicality, and a mix of wood and fabric textures to create a warm and inviting atmosphere.",Scandinavian,Calm/Serene,Bright,Bedroom,TRUE
asian_895.jpg,Modern Minimalist,"white, gray","wood, plastic",bright and natural light from large windows,modern and clean,"bed, shelf, nightstand, bookcase",open space with bed on left wall and shelving units along right wall,"This is a modern and minimalist designed room with white walls and gray accents, featuring natural light from large windows. The room contains a bed, nightstand, bookcase, and shelving unit.",Minimalist,Modern/Sophisticated,Natural (Window),Bedroom,TRUE
asian_922.jpg,Modern Minimalist,"white, gray, green","brick wall, wood flooring, metal frame",natural soft light from large windows,calm and airy,"couch with a green throw pillow, white lamp on a side table, framed artwork on the wall, vase with flowers, floor lamp",open space with central seating area,"This modern minimalist living room features a color palette of white, gray, and green, with materials including brick wall, wood flooring, and metal frame. The lighting is soft and natural from large windows, creating a calm and airy mood. The furniture includes a couch with a green throw pillow, a white lamp on a side table, framed artwork on the wall, a vase with flowers, and a floor lamp that contributes to the central seating area layout.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
asian_934.jpg,Modern Minimalist,"beige, light wood, green accent","oak wood, linen, steel",natural soft light from large windows,calm and airy,"bed, nighstand, lamp, wooden headboard, plant",bed centered in the room with side tables on either side of it.,"A modern minimalist bedroom with a neutral color palette, wooden furnishings, and natural lighting that creates a serene atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
asian_939.jpg,Modern Minimalist,"white, beige, light wood","wood, linen, steel",natural soft light from large windows,calm and airy,"bed, desk, storage unit, bookshelf, chair",open space with central seating area,"This small bedroom is designed in a modern minimalist style, using white, beige, and light wood tones for a calming effect. The space features wood panels on the walls and ceiling that provide a warm contrast to the cooler colors of the room. A desk and storage unit are placed against one wall, with a simple chair providing seating. A bookshelf adds functionality while maintaining the room's minimalist aesthetic.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
asian_949.jpg,Modern Minimalist,"white, beige, light wood, black","oak wood, linen, concrete, steel",natural soft light from large windows,calm and airy,"sofa, coffee table, plant, floor lamp, cushions, throw pillows, framed artwork",open space with central seating area,"This modern minimalist living room features a neutral color palette, natural lighting and clean lines. The wooden deck leads to the interior space where a cozy seating arrangement is set up on light-colored rugs. Minimal decor and furniture provide a sense of openness and tranquility.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
asian_962.jpg,Mid-Century Modern,"golden beige, rich blue, vibrant green","wooden paneling, velvet upholstery, glass, brass",warm and ambient light from overhead track lighting,"retro yet cozy, evoking a sense of nostalgia","vintage wooden headboard, sleek glass pendant lights, plush velvet throw pillows, metallic brass frame","a classic double-size bed with two nightstands, one on each side",A vintage-inspired bedroom filled with plush textures and modern accents.,Modern,Warm/Cozy,Ambient/Soft,Bedroom,TRUE
asian_971.jpg,Japanese,"black, gray, green","rock, moss, wood",Natural light filtered through trees,Serene and tranquil,"rocks, grass, bamboo, trees",A natural flow of the stream bed,This is a Japanese-style rock garden with a flowing rock waterfall on a green mossy surface.,Asian/Zen,Calm/Serene,Natural,Bedroom,TRUE
asian_98.jpg,Modern Minimalist,"black, white, red","silk, brass, glass",chandelier and sconces on either side of mirrored doorway,luxurious and elegant,"sofa, coffee table, pillows, area rug, vase",open space with central seating area between two lamps,"The room features a luxurious minimalist design with black and white color scheme, using silk materials and glass accents. Chandelier lighting illuminates the space while sconces flank the doorway, enhancing its elegance.",Minimalist,Luxurious/Elegant,Pendant/Chandelier,Bedroom,TRUE
coastal_109.jpg,Modern Minimalist,"white, beige, navy blue","metal, wood, fabric",soft natural light from a large window,calm and serene,"black metal bed frame, red patterned blanket, blue pillow, white sham, worn leather armchair","an open space with minimal furniture, centered around a large window",This bedroom combines modern minimalist design with soft colors and natural lighting to create a serene and calm atmosphere.,Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
coastal_116.jpg,Modern,"white, gray, light blue","wooden planks, linen, metal",natural and ambient lighting with additional track lighting,comfortable and inviting,"couch, coffee table, sectional sofa, floor lamp, throw pillows",open floor plan with a central focus on the entertainment area,"This modern living room features an open floor plan, white and gray color palette, wooden accents, and comfortable seating. Natural light streams in through the large windows, creating a bright and airy atmosphere.",Modern,Warm/Cozy,Natural,Bedroom,TRUE
